ts_ns,trace_id,sender_id,type_name,payload
795,39,8,struct{logic[15:0] addr;logic[7:0] data;enum{NOP=2'h0;READ=2'h1;WRITE=2'h2;}ubus_pkg::ubus_dir_e dir;int master_id;}ubus_pkg::UbusMonPkt_s,'{payload:'{addr:'hea37, data:'hd5, dir:'h2, master_id:'h1}, trace_id:'h27, parent_span:'h0, timestamp_ns:'h31b, sender_id:'h8}
865,41,8,struct{logic[15:0] addr;logic[7:0] data;enum{NOP=2'h0;READ=2'h1;WRITE=2'h2;}ubus_pkg::ubus_dir_e dir;int master_id;}ubus_pkg::UbusMonPkt_s,'{payload:'{addr:'h42f2, data:'h5a, dir:'h1, master_id:'h0}, trace_id:'h29, parent_span:'h0, timestamp_ns:'h361, sender_id:'h8}
905,43,8,struct{logic[15:0] addr;logic[7:0] data;enum{NOP=2'h0;READ=2'h1;WRITE=2'h2;}ubus_pkg::ubus_dir_e dir;int master_id;}ubus_pkg::UbusMonPkt_s,'{payload:'{addr:'hea37, data:'hd5, dir:'h1, master_id:'h1}, trace_id:'h2b, parent_span:'h0, timestamp_ns:'h389, sender_id:'h8}
975,45,8,struct{logic[15:0] addr;logic[7:0] data;enum{NOP=2'h0;READ=2'h1;WRITE=2'h2;}ubus_pkg::ubus_dir_e dir;int master_id;}ubus_pkg::UbusMonPkt_s,'{payload:'{addr:'hb4, data:'hff, dir:'h1, master_id:'h0}, trace_id:'h2d, parent_span:'h0, timestamp_ns:'h3cf, sender_id:'h8}
1005,55,8,struct{logic[15:0] addr;logic[7:0] data;enum{NOP=2'h0;READ=2'h1;WRITE=2'h2;}ubus_pkg::ubus_dir_e dir;int master_id;}ubus_pkg::UbusMonPkt_s,'{payload:'{addr:'hed54, data:'hff, dir:'h1, master_id:'h1}, trace_id:'h37, parent_span:'h0, timestamp_ns:'h3ed, sender_id:'h8}
1045,57,8,struct{logic[15:0] addr;logic[7:0] data;enum{NOP=2'h0;READ=2'h1;WRITE=2'h2;}ubus_pkg::ubus_dir_e dir;int master_id;}ubus_pkg::UbusMonPkt_s,'{payload:'{addr:'hb4, data:'h7c, dir:'h2, master_id:'h0}, trace_id:'h39, parent_span:'h0, timestamp_ns:'h415, sender_id:'h8}
1105,59,8,struct{logic[15:0] addr;logic[7:0] data;enum{NOP=2'h0;READ=2'h1;WRITE=2'h2;}ubus_pkg::ubus_dir_e dir;int master_id;}ubus_pkg::UbusMonPkt_s,'{payload:'{addr:'hed54, data:'h97, dir:'h2, master_id:'h1}, trace_id:'h3b, parent_span:'h0, timestamp_ns:'h451, sender_id:'h8}
1175,61,8,struct{logic[15:0] addr;logic[7:0] data;enum{NOP=2'h0;READ=2'h1;WRITE=2'h2;}ubus_pkg::ubus_dir_e dir;int master_id;}ubus_pkg::UbusMonPkt_s,'{payload:'{addr:'hb4, data:'h7c, dir:'h1, master_id:'h0}, trace_id:'h3d, parent_span:'h0, timestamp_ns:'h497, sender_id:'h8}
1245,63,8,struct{logic[15:0] addr;logic[7:0] data;enum{NOP=2'h0;READ=2'h1;WRITE=2'h2;}ubus_pkg::ubus_dir_e dir;int master_id;}ubus_pkg::UbusMonPkt_s,'{payload:'{addr:'hed54, data:'h97, dir:'h1, master_id:'h1}, trace_id:'h3f, parent_span:'h0, timestamp_ns:'h4dd, sender_id:'h8}
1305,65,8,struct{logic[15:0] addr;logic[7:0] data;enum{NOP=2'h0;READ=2'h1;WRITE=2'h2;}ubus_pkg::ubus_dir_e dir;int master_id;}ubus_pkg::UbusMonPkt_s,'{payload:'{addr:'h7945, data:'hff, dir:'h1, master_id:'h0}, trace_id:'h41, parent_span:'h0, timestamp_ns:'h519, sender_id:'h8}
1345,67,8,struct{logic[15:0] addr;logic[7:0] data;enum{NOP=2'h0;READ=2'h1;WRITE=2'h2;}ubus_pkg::ubus_dir_e dir;int master_id;}ubus_pkg::UbusMonPkt_s,'{payload:'{addr:'hdac9, data:'hff, dir:'h1, master_id:'h1}, trace_id:'h43, parent_span:'h0, timestamp_ns:'h541, sender_id:'h8}
1395,69,8,struct{logic[15:0] addr;logic[7:0] data;enum{NOP=2'h0;READ=2'h1;WRITE=2'h2;}ubus_pkg::ubus_dir_e dir;int master_id;}ubus_pkg::UbusMonPkt_s,'{payload:'{addr:'h7945, data:'h24, dir:'h2, master_id:'h0}, trace_id:'h45, parent_span:'h0, timestamp_ns:'h573, sender_id:'h8}
1445,71,8,struct{logic[15:0] addr;logic[7:0] data;enum{NOP=2'h0;READ=2'h1;WRITE=2'h2;}ubus_pkg::ubus_dir_e dir;int master_id;}ubus_pkg::UbusMonPkt_s,'{payload:'{addr:'hdac9, data:'h6c, dir:'h2, master_id:'h1}, trace_id:'h47, parent_span:'h0, timestamp_ns:'h5a5, sender_id:'h8}
1515,81,8,struct{logic[15:0] addr;logic[7:0] data;enum{NOP=2'h0;READ=2'h1;WRITE=2'h2;}ubus_pkg::ubus_dir_e dir;int master_id;}ubus_pkg::UbusMonPkt_s,'{payload:'{addr:'h7945, data:'h24, dir:'h1, master_id:'h0}, trace_id:'h51, parent_span:'h0, timestamp_ns:'h5eb, sender_id:'h8}
1585,83,8,struct{logic[15:0] addr;logic[7:0] data;enum{NOP=2'h0;READ=2'h1;WRITE=2'h2;}ubus_pkg::ubus_dir_e dir;int master_id;}ubus_pkg::UbusMonPkt_s,'{payload:'{addr:'hdac9, data:'h6c, dir:'h1, master_id:'h1}, trace_id:'h53, parent_span:'h0, timestamp_ns:'h631, sender_id:'h8}
1615,85,8,struct{logic[15:0] addr;logic[7:0] data;enum{NOP=2'h0;READ=2'h1;WRITE=2'h2;}ubus_pkg::ubus_dir_e dir;int master_id;}ubus_pkg::UbusMonPkt_s,'{payload:'{addr:'h1c72, data:'hff, dir:'h1, master_id:'h0}, trace_id:'h55, parent_span:'h0, timestamp_ns:'h64f, sender_id:'h8}
1685,87,8,struct{logic[15:0] addr;logic[7:0] data;enum{NOP=2'h0;READ=2'h1;WRITE=2'h2;}ubus_pkg::ubus_dir_e dir;int master_id;}ubus_pkg::UbusMonPkt_s,'{payload:'{addr:'hcd13, data:'hff, dir:'h1, master_id:'h1}, trace_id:'h57, parent_span:'h0, timestamp_ns:'h695, sender_id:'h8}
1745,89,8,struct{logic[15:0] addr;logic[7:0] data;enum{NOP=2'h0;READ=2'h1;WRITE=2'h2;}ubus_pkg::ubus_dir_e dir;int master_id;}ubus_pkg::UbusMonPkt_s,'{payload:'{addr:'h1c72, data:'haf, dir:'h2, master_id:'h0}, trace_id:'h59, parent_span:'h0, timestamp_ns:'h6d1, sender_id:'h8}
1785,91,8,struct{logic[15:0] addr;logic[7:0] data;enum{NOP=2'h0;READ=2'h1;WRITE=2'h2;}ubus_pkg::ubus_dir_e dir;int master_id;}ubus_pkg::UbusMonPkt_s,'{payload:'{addr:'hcd13, data:'he2, dir:'h2, master_id:'h1}, trace_id:'h5b, parent_span:'h0, timestamp_ns:'h6f9, sender_id:'h8}
1815,93,8,struct{logic[15:0] addr;logic[7:0] data;enum{NOP=2'h0;READ=2'h1;WRITE=2'h2;}ubus_pkg::ubus_dir_e dir;int master_id;}ubus_pkg::UbusMonPkt_s,'{payload:'{addr:'h1c72, data:'haf, dir:'h1, master_id:'h0}, trace_id:'h5d, parent_span:'h0, timestamp_ns:'h717, sender_id:'h8}
1885,95,8,struct{logic[15:0] addr;logic[7:0] data;enum{NOP=2'h0;READ=2'h1;WRITE=2'h2;}ubus_pkg::ubus_dir_e dir;int master_id;}ubus_pkg::UbusMonPkt_s,'{payload:'{addr:'hcd13, data:'he2, dir:'h1, master_id:'h1}, trace_id:'h5f, parent_span:'h0, timestamp_ns:'h75d, sender_id:'h8}
1945,97,8,struct{logic[15:0] addr;logic[7:0] data;enum{NOP=2'h0;READ=2'h1;WRITE=2'h2;}ubus_pkg::ubus_dir_e dir;int master_id;}ubus_pkg::UbusMonPkt_s,'{payload:'{addr:'hcd83, data:'hff, dir:'h1, master_id:'h1}, trace_id:'h61, parent_span:'h0, timestamp_ns:'h799, sender_id:'h8}
1995,99,8,struct{logic[15:0] addr;logic[7:0] data;enum{NOP=2'h0;READ=2'h1;WRITE=2'h2;}ubus_pkg::ubus_dir_e dir;int master_id;}ubus_pkg::UbusMonPkt_s,'{payload:'{addr:'hcd83, data:'h76, dir:'h2, master_id:'h1}, trace_id:'h63, parent_span:'h0, timestamp_ns:'h7cb, sender_id:'h8}
2045,109,8,struct{logic[15:0] addr;logic[7:0] data;enum{NOP=2'h0;READ=2'h1;WRITE=2'h2;}ubus_pkg::ubus_dir_e dir;int master_id;}ubus_pkg::UbusMonPkt_s,'{payload:'{addr:'hcd83, data:'h76, dir:'h1, master_id:'h1}, trace_id:'h6d, parent_span:'h0, timestamp_ns:'h7fd, sender_id:'h8}
2105,111,8,struct{logic[15:0] addr;logic[7:0] data;enum{NOP=2'h0;READ=2'h1;WRITE=2'h2;}ubus_pkg::ubus_dir_e dir;int master_id;}ubus_pkg::UbusMonPkt_s,'{payload:'{addr:'he7ae, data:'hff, dir:'h1, master_id:'h1}, trace_id:'h6f, parent_span:'h0, timestamp_ns:'h839, sender_id:'h8}
2185,113,8,struct{logic[15:0] addr;logic[7:0] data;enum{NOP=2'h0;READ=2'h1;WRITE=2'h2;}ubus_pkg::ubus_dir_e dir;int master_id;}ubus_pkg::UbusMonPkt_s,'{payload:'{addr:'he7ae, data:'hde, dir:'h2, master_id:'h1}, trace_id:'h71, parent_span:'h0, timestamp_ns:'h889, sender_id:'h8}
2245,115,8,struct{logic[15:0] addr;logic[7:0] data;enum{NOP=2'h0;READ=2'h1;WRITE=2'h2;}ubus_pkg::ubus_dir_e dir;int master_id;}ubus_pkg::UbusMonPkt_s,'{payload:'{addr:'he7ae, data:'hde, dir:'h1, master_id:'h1}, trace_id:'h73, parent_span:'h0, timestamp_ns:'h8c5, sender_id:'h8}
